GID_2,id,province,district,trend400_ln_y1990,trend400_ln_y1991,trend400_ln_y1992,trend400_ln_y1993,trend400_ln_y1994,trend400_ln_y1995,trend400_ln_y1996,trend400_ln_y1997,trend400_ln_y1998,trend400_ln_y1999,trend400_ln_y2000,trend400_ln_y2001,trend400_ln_y2002,trend400_ln_y2003,trend400_ln_y2004,trend400_ln_y2005,trend400_ln_y2006,trend400_ln_y2007,trend400_ln_y2008,trend400_ln_y2009,trend400_ln_y2010,trend400_ln_y2011,trend400_ln_y2012,trend400_ln_y2013,trend400_ln_y2014,trend400_ln_y2015,trend400_ln_y2016,trend400_ln_y2017,trend400_ln_y2018,trend400_ln_y2019,trend400_ln_y2020,trend400_ln_y2021,trend400_ln_y2022
KHM.23.6_2,121,SvayRieng,SvayChrum,6.7912188,6.7977428,6.8038254,6.8089323,6.8127532,6.8164744,6.8212113,6.8276505,6.8365874,6.8487806,6.8650913,6.886045,6.9120684,6.9432735,6.9795041,7.020421,7.065505,7.1143675,7.1667848,7.2227683,7.2825232,7.3463569,7.4145718,7.4873729,7.5647335,7.6465702,7.7325912,7.822269,7.9146428,8.0089264,8.104434,8.200489,8.2966042
KHM.23.7_2,122,SvayRieng,SvayRieng,6.8315587,6.8217564,6.8118944,6.8018799,6.7916694,6.7826543,6.776104,6.7733154,6.7757831,6.7843924,6.7996125,6.8216372,6.8504114,6.8856554,6.9268594,6.9733644,7.0244656,7.0795407,7.1381741,7.2002153,7.2657495,7.334981,7.4081588,7.4854631,7.5668573,7.6522551,7.7414103,7.8338737,7.9288645,8.0256395,8.1234512,8.2218904,8.3204041
KHM.23.8_2,123,SvayRieng,SvayTeab,6.484736,6.5028009,6.5208149,6.5387058,6.5563817,6.5750523,6.5957832,6.6195216,6.6471939,6.6795845,6.7170978,6.7601724,6.8090825,6.8638191,6.924058,6.9891901,7.0583334,7.1304393,7.2044911,7.2796564,7.3552628,7.4306941,7.5054379,7.57897,7.6507492,7.7202382,7.787138,7.8513923,7.9132323,7.9729819,8.0311852,8.0885468,8.1456184
KHM.24.10_2,124,Takêv,Treang,6.7530923,6.7663631,6.7797375,6.7932577,6.8069353,6.821888,6.8389826,6.8589416,6.8821888,6.9086485,6.9379001,6.9693384,7.0022416,7.0360527,7.0703983,7.1051359,7.1407394,7.1778274,7.2169733,7.2587047,7.3035569,7.351965,7.4042492,7.4606524,7.5214753,7.5870194,7.6574059,7.7323589,7.811542,7.8944221,7.9802151,8.0679216,8.1564083
KHM.24.1_2,125,Takêv,AngkorBorei,6.3426404,6.3793154,6.4159403,6.4524665,6.4887486,6.5256963,6.5639791,6.6042233,6.6469054,6.6920986,6.7396574,6.7894273,6.841291,6.8951125,6.9506741,7.0076356,7.0655904,7.1240063,7.1821556,7.2392826,7.2945724,7.3476195,7.3982787,7.4465113,7.4924803,7.5362558,7.5779524,7.6177015,7.6556988,7.6920972,7.7273192,7.7620974,7.7968187
KHM.24.2_2,126,Takêv,Bati,6.4403305,6.4729972,6.5056009,6.5380611,6.5702796,6.6032419,6.6377192,6.6743774,6.7138753,6.7566004,6.8026543,6.851954,6.9042559,6.9593134,7.0168371,7.0764771,7.1378374,7.2004886,7.2639718,7.3279362,7.3921638,7.4564137,7.5203733,7.5837903,7.6465878,7.7085881,7.7698216,7.8304276,7.8906255,7.9505825,8.0105543,8.0707884,8.1313772
KHM.24.3_2,127,Takêv,BoreiCholsar,6.5106897,6.5419598,6.5733557,6.6050186,6.6370316,6.6706038,6.7067347,6.7461457,6.7891865,6.835804,6.8857989,6.9386349,6.9938183,7.0507421,7.1086831,7.1668048,7.2243686,7.2811074,7.3368306,7.3910975,7.4432817,7.4923687,7.5373316,7.5773821,7.6121259,7.6415644,7.6664877,7.6880655,7.7073946,7.7252426,7.7420154,7.7581539,7.7741041
KHM.24.4_2,128,Takêv,DounKaev,6.8181472,6.8473878,6.8765182,6.9053526,6.9336386,6.9622583,6.9919233,7.0234642,7.0575738,7.0946765,7.1348825,7.1782141,7.2246737,7.2740846,7.3261046,7.3802538,7.4361305,7.4930482,7.5504127,7.6077695,7.6647906,7.7212291,7.7769032,7.8314662,7.884429,7.935379,7.9842806,8.0312109,8.0763083,8.1197281,8.1617022,8.2027531,8.2434931
KHM.24.5_2,129,Takêv,KaohAndaet,6.1556253,6.2004852,6.2452946,6.2899423,6.3342042,6.3790359,6.4251294,6.4732361,6.5237794,6.5770702,6.6332474,6.6923418,6.7541747,6.8183608,6.8843713,6.9515042,7.0189919,7.0862966,7.1529946,7.2189631,7.2842832,7.3491559,7.413784,7.4784079,7.5431557,7.6080079,7.6728005,7.7374606,7.8018956,7.8660188,7.9298816,7.9936671,8.0574694
KHM.24.6_2,130,Takêv,KiriVong,6.4474239,6.4579115,6.4685111,6.4793749,6.4907289,6.5040193,6.5205135,6.5411835,6.5667982,6.5978518,6.6345143,6.6768522,6.7246928,6.777627,6.8349867,6.895946,6.9595699,7.0250878,7.0918465,7.1593318,7.2269835,7.294313,7.3609724,7.42665,7.4911289,7.5544052,7.6166625,7.678091,7.7387128,7.7985644,7.8580065,7.9173303,7.9766474
KHM.24.7_2,131,Takêv,PreyKabbas,6.4873748,6.5309057,6.5745459,6.6185789,6.6632771,6.7099853,6.7595305,6.8124661,6.8691292,6.9294605,6.9931359,7.0597911,7.1291032,7.2006521,7.2738543,7.3480196,7.4223566,7.4960532,7.5682602,7.6381588,7.7049012,7.7676902,7.8259754,7.8794284,7.9278693,7.97122,8.0096416,8.0435886,8.0737705,8.1010141,8.1260614,8.1498823,8.1732922
KHM.24.8_2,132,Takêv,Samraong,6.2141881,6.2392588,6.2644901,6.2900209,6.3159451,6.3432584,6.3726745,6.4047866,6.4403982,6.4803991,6.5253491,6.5752978,6.6299062,6.6888456,6.7517586,6.818244,6.888042,6.9607005,7.0360465,7.1141047,7.1949596,7.2782893,7.3632731,7.4490581,7.5347142,7.6196594,7.7035346,7.7860231,7.867023,7.946578,8.0250978,8.1030483,8.1807947
KHM.24.9_2,133,Takêv,TramKak,6.6092949,6.6443744,6.679563,6.7150421,6.7507238,6.7875519,6.8259759,6.8664227,6.9090171,6.9536419,6.9999328,7.0475693,7.0963616,7.1461134,7.196599,7.2475028,7.2984495,7.3492846,7.3997822,7.4496894,7.4986668,7.5462451,7.5918794,7.6353488,7.6767187,7.7162395,7.7543883,7.7915912,7.8282161,7.8645377,7.9007764,7.937212,7.97401
KHM.25.1_2,134,TbongKhmum,Dambae,6.3515444,6.4092197,6.4667997,6.5240746,6.5808048,6.637836,6.6956658,6.7546544,6.8149171,6.8763671,6.9385333,7.0008783,7.0627604,7.1236587,7.1830206,7.2402472,7.2947083,7.3460732,7.3943539,7.43999,7.4838262,7.5267859,7.5698137,7.6136651,7.6591249,7.7067327,7.7567053,7.8090229,7.8636174,7.9199042,7.9772801,8.035141,8.0930052
KHM.25.2_2,135,TbongKhmum,KrouchChhmar,6.5956573,6.6075869,6.6199856,6.6330976,6.64709,6.6630902,6.6819396,6.7042022,6.7301722,6.7600622,6.7936807,6.8307695,6.8712525,6.9148498,6.9609718,7.0088425,7.0578194,7.1075063,7.1576667,7.208261,7.2593369,7.31107,7.3636298,7.4170814,7.4714551,7.5265207,7.5819907,7.6377277,7.6932187,7.7480602,7.8021512,7.8558478,7.9094338
KHM.25.3_2,136,TbongKhmum,Memot,6.5165801,6.5461874,6.57586,6.6058364,6.6364799,6.6692281,6.7052965,6.7456026,6.7905574,6.8401489,6.893919,6.951262,7.0115962,7.074296,7.138638,7.2037325,7.2686653,7.3327031,7.3953848,7.4565492,7.5163093,7.5748773,7.6324286,7.6888618,7.7439456,7.7972851,7.8486371,7.8978777,7.9450502,7.9904394,8.0345716,8.0780735,8.1214581
KHM.25.4_2,137,TbongKhmum,OuReangOv,6.2939906,6.3490305,6.4039512,6.4583354,6.5118208,6.5652151,6.6191835,6.6743751,6.7312074,6.7898164,6.8500309,6.9114652,6.9737411,7.0366645,7.1001797,7.1642089,7.2286229,7.2933717,7.3583131,7.4233527,7.4884686,7.5534844,7.6179862,7.681592,7.7440281,7.8050938,7.8646984,7.9228058,7.9794869,8.0350428,8.0899506,8.144558,8.1991348
KHM.25.5_2,138,TbongKhmum,PonheaKraek,6.3426666,6.3812513,6.4198875,6.4586515,6.4975977,6.5373783,6.5783215,6.6209121,6.6655931,6.7127833,6.7628217,6.8159008,6.8721185,6.9315219,6.9940882,7.0596547,7.1280694,7.1991005,7.272469,7.3480754,7.425674,7.504777,7.584383,7.6634936,7.7416606,7.818891,7.8952827,7.970808,8.0452805,8.1185017,8.1903715,8.2611446,8.3311758
KHM.25.6_2,139,TbongKhmum,Suong,7.2558169,7.2657542,7.275867,7.2861962,7.2968693,7.3090367,7.3236437,7.3418012,7.3642349,7.3912563,7.422709,7.4581923,7.4971147,7.53859,7.5814419,7.6243196,7.6657472,7.7042575,7.7387381,7.7685246,7.7934251,7.8133345,7.8282819,7.8386936,7.8455696,7.8505659,7.8550758,7.8603363,7.8669858,7.8752317,7.8851404,7.8963895,7.9083309
KHM.25.7_2,140,TbongKhmum,TboungKhmum,7.1627865,7.1744246,7.1855688,7.1955957,7.2037826,7.2104688,7.2159033,7.220263,7.2236867,7.2263613,7.22855,7.230793,7.2340617,7.2398257,7.250145,7.2663374,7.289144,7.3188229,7.3553786,7.3986788,7.4486995,7.5053744,7.5680976,7.63587,7.7074327,7.7812362,7.8556314,7.9288545,7.9991245,8.0653954,8.1276865,8.187005,8.2452345
KHM.3.10_2,141,KâmpóngCham,StuengTrang,6.2824802,6.3161373,6.3495646,6.3824873,6.4147434,6.447351,6.4810634,6.5163112,6.5531917,6.5912452,6.6298666,6.6685991,6.7072649,6.7458982,6.7845483,6.8234096,6.8629079,6.9037714,6.9467912,6.9929104,7.0431161,7.0982933,7.1590295,7.2253809,7.2972102,7.3741655,7.4556389,7.540741,7.6281967,7.7168756,7.8059406,7.8948779,7.9836602
KHM.3.1_2,142,KâmpóngCham,Batheay,6.4004469,6.4372945,6.4741945,6.5112338,6.5485201,6.5870972,6.627811,6.6714659,6.7187843,6.770309,6.8263717,6.8870997,6.9524298,7.0218811,7.0944924,7.1688576,7.2437553,7.318253,7.3917418,7.4639406,7.5348444,7.6044946,7.6727681,7.7395616,7.8048816,7.8687816,7.9313159,7.9926438,8.0529833,8.1125832,8.1720695,8.2317638,8.2916136
KHM.3.2_2,143,KâmpóngCham,ChamkarLeu,6.9111767,6.9163604,6.9213758,6.9259434,6.9297199,6.9335942,6.9385214,6.9456677,6.9562702,6.9715939,6.9925599,7.0198078,7.0534153,7.0930982,7.1383882,7.1882811,7.241693,7.297616,7.3550406,7.4129367,7.4702945,7.52601,7.5789633,7.6284328,7.6741166,7.7162519,7.7553406,7.7919636,7.826467,7.8590894,7.8902316,7.9204779,7.9504204
KHM.3.3_2,144,KâmpóngCham,CheungPrey,6.4762425,6.5182037,6.5600123,6.6012936,6.6417532,6.6820869,6.7227993,6.7644625,6.8075166,6.8522868,6.898982,6.947753,6.9986954,7.0518436,7.1071367,7.164403,7.2234192,7.2839146,7.3456635,7.4085164,7.4724154,7.5372005,7.6024957,7.6678224,7.7328167,7.797246,7.8609085,7.9236169,7.9852262,8.0457373,8.105401,8.1646481,8.223712
KHM.3.4_2,145,KâmpóngCham,KampongCham,7.9652905,7.9988022,8.0323277,8.0658836,8.0994654,8.1340313,8.1703157,8.2089281,8.25033,8.294755,8.3421459,8.3922482,8.444664,8.4988766,8.554224,8.6098814,8.6649151,8.7184248,8.7695942,8.8177471,8.8623447,8.9028473,8.9388256,8.9698982,8.9957199,9.0159979,9.0305166,9.0392218,9.0423412,9.0404587,9.0345182,9.0259495,9.0165215
KHM.3.5_2,146,KâmpóngCham,KampongSiem,7.3495865,7.3830919,7.4165149,7.4496541,7.4822745,7.5151072,7.5487108,7.5835176,7.6198263,7.6577334,7.6970429,7.7374005,7.7783899,7.8195643,7.8604436,7.900434,7.9389186,7.9753346,8.0092859,8.0406418,8.0697746,8.0974703,8.1240978,8.1498051,8.174448,8.1980352,8.220439,8.2414141,8.2607803,8.2785549,8.2950945,8.3109055,8.3264933
KHM.3.6_2,147,KâmpóngCham,KangMeas,6.641212,6.6783528,6.7154408,6.752203,6.7881675,6.8240385,6.8602018,6.897131,6.9352188,6.974885,7.0164695,7.0602818,7.1064615,7.1549649,7.2055569,7.2577882,7.3110542,7.3648219,7.4185362,7.4718089,7.5244522,7.5762343,7.6268926,7.6761284,7.7236614,7.7693558,7.8131704,7.8552141,7.8957543,7.9352512,7.9742007,8.0130043,8.0518293
KHM.3.7_2,148,KâmpóngCham,KaohSoutin,7.1415558,7.1698251,7.19806,7.2261105,7.253756,7.2816992,7.3104444,7.3403697,7.3717132,7.4044757,7.4383879,7.473002,7.5076447,7.541553,7.5738916,7.603816,7.6305842,7.6536975,7.6730642,7.6890993,7.7027988,7.7157221,7.7295213,7.7453837,7.7640948,7.7860103,7.811265,7.8396196,7.8703303,7.9023967,7.9350605,7.9680052,8.0011301
KHM.3.8_2,149,KâmpóngCham,PreyChhor,6.2961793,6.3503547,6.4046798,6.4592924,6.5141439,6.5701771,6.6281691,6.6888447,6.7528133,6.8204184,6.8917942,6.9668331,7.0450625,7.1259251,7.2086849,7.2924104,7.3759456,7.4576912,7.5360618,7.6094398,7.6760631,7.7345157,7.7836781,7.8229742,7.8523035,7.8720431,7.8833508,7.8882751,7.8883686,7.8848567,7.8788338,7.8713474,7.8632259
KHM.3.9_2,150,KâmpóngCham,SreiSanthor,6.1967692,6.2750502,6.3532844,6.4314137,6.5091524,6.5866108,6.6633415,6.7391353,6.8135462,6.8860707,6.9562516,7.0239291,7.089169,7.1521001,7.2127995,7.2711496,7.3270426,7.3803616,7.4312081,7.4797735,7.5262642,7.5706191,7.6126337,7.6523552,7.6900229,7.7260971,7.761178,7.7957511,7.8302765,7.8650699,7.9001155,7.9353561,7.9708295
KHM.4.1_2,151,KâmpóngChhnang,Baribour,6.2018633,6.2327228,6.2636337,6.2946868,6.3259854,6.3587832,6.3941531,6.4328527,6.4754105,6.5220246,6.5724611,6.6264238,6.6836319,6.7437606,6.8063936,6.871017,6.9370337,7.0037608,7.0708117,7.1379757,7.2052326,7.2726998,7.3403263,7.407846,7.4748893,7.5411487,7.6065507,7.671298,7.7351456,7.7978811,7.8595819,7.9206204,7.9813199
KHM.4.2_2,152,KâmpóngChhnang,CholKiri,6.2629704,6.311645,6.3604002,6.4093442,6.4585395,6.5091047,6.5618324,6.6173363,6.6758513,6.7372069,6.8007278,6.8655052,6.9306941,6.9955564,7.0595384,7.1221638,7.1830645,7.2420592,7.29914,7.3545928,7.4089441,7.4628496,7.5173049,7.5732512,7.6314812,7.6923957,7.7563448,7.8234801,7.8932309,7.9645877,8.0368881,8.1095676,8.1822281
KHM.4.3_2,153,KâmpóngChhnang,KampongChhnang,6.6039753,6.6251712,6.6463737,6.6676035,6.6888838,6.7115207,6.7365642,6.7647471,6.7967315,6.8329587,6.8734679,6.918201,6.9671426,7.0201101,7.0766768,7.1361871,7.1978054,7.2610211,7.3253546,7.3904595,7.4560642,7.521812,7.5871844,7.6517701,7.7151856,7.7770452,7.8371472,7.8953791,7.9517341,8.0063744,8.0595865,8.1120052,8.164113
KHM.4.4_2,154,KâmpóngChhnang,KampongLeaeng,6.5840688,6.6275582,6.6710148,6.7143326,6.7573805,6.8011308,6.8462791,6.8934479,6.943181,6.9957538,7.0510988,7.1089616,7.1689305,7.230485,7.2929344,7.3554187,7.4169683,7.4768329,7.5344372,7.589417,7.6418014,7.6917009,7.7392068,7.7844582,7.8275695,7.8686013,7.9074068,7.9438019,7.9777045,8.0091982,8.0388575,8.0674362,8.095686
KHM.4.5_2,155,KâmpóngChhnang,KampongTralach,6.6257782,6.6593385,6.6928444,6.726429,6.7603979,6.7958264,6.8335052,6.8740792,6.918129,6.9660845,7.0180616,7.0737624,7.1325989,7.1938033,7.256362,7.3194656,7.382514,7.4449534,7.5064173,7.5667644,7.6260476,7.6843286,7.7413588,7.7967196,7.8499179,7.900486,7.9484367,7.9942007,8.038681,8.0823765,8.1257057,8.168992,8.2122955
KHM.4.6_2,156,KâmpóngChhnang,RoleaB'ier,6.8555474,6.8846698,6.9138103,6.9430041,6.9722314,7.0024323,7.0343122,7.0684576,7.1052785,7.1449175,7.1872211,7.2318578,7.2784576,7.3265996,7.3758063,7.425539,7.4751539,7.5239015,7.5712128,7.6168075,7.6606989,7.7028785,7.7433476,7.7821994,7.8197427,7.8563423,7.8922772,7.9277306,7.9628024,7.9975066,8.0317211,8.0656109,8.0992613
KHM.4.7_2,157,KâmpóngChhnang,SameakkiMeanChey,6.7653275,6.7879653,6.8105025,6.832787,6.854629,6.876749,6.8996863,6.9240255,6.9503155,6.9790211,7.0104194,7.0445828,7.0814667,7.1206803,7.1614866,7.2031097,7.244698,7.2858982,7.3264837,7.3664446,7.4059372,7.4451733,7.48453,7.5245562,7.5656519,7.6079135,7.6512756,7.6955776,7.7405343,7.785893,7.8315458,7.8774772,7.9235926
KHM.4.8_2,158,KâmpóngChhnang,TonléSap,6.5026135,6.536943,6.5711536,6.6052504,6.6391039,6.6734848,6.7088227,6.7454066,6.78337,6.8227687,6.863502,6.9054151,6.9484239,6.9924631,7.0374794,7.083199,7.1292162,7.1751494,7.2207365,7.2659259,7.3108969,7.3559518,7.401515,7.4478917,7.4952397,7.5435624,7.5927505,7.6425467,7.6926932,7.7429018,7.7929897,7.8430448,7.8931422
KHM.4.9_2,159,KâmpóngChhnang,TuekPhos,6.5749335,6.6129284,6.6509881,6.6892176,6.7276025,6.7671385,6.8085132,6.852138,6.8981519,6.9463205,6.9961791,7.0472188,7.0989313,7.1508036,7.2023988,7.2531791,7.3025661,7.3501225,7.3956594,7.4392753,7.481338,7.5223699,7.563015,7.6039495,7.645792,7.6891165,7.7342386,7.7810531,7.8293014,7.8785505,7.9284844,7.9788251,8.0293303
KHM.5.1_2,160,KâmpóngSpœ,Aoral,6.9565744,6.9785953,7.0006843,7.0228782,7.0451894,7.0687432,7.09448,7.1230478,7.1548157,7.1898079,7.2276711,7.2678857,7.3098412,7.3528624,7.3962045,7.4391026,7.4808564,7.5209327,7.559094,7.5954852,7.6306543,7.6653709,7.7005634,7.7370973,7.7755642,7.8162937,7.8592787,7.9042382,7.9506955,7.9981246,8.0461321,8.0945406,8.1431398
KHM.5.2_2,161,KâmpóngSpœ,Basedth,6.5693378,6.6064668,6.6436687,6.6810365,6.7186227,6.7573543,6.7978072,6.8405161,6.8858266,6.9338412,6.9844131,7.0372787,7.0921235,7.1485624,7.2061496,7.2643309,7.3225164,7.3801279,7.4367285,7.4920721,7.5461197,7.5987482,7.6497478,7.6988568,7.7458043,7.7904119,7.8325386,7.8722835,7.9098129,7.9457812,7.9807963,8.0154438,8.0500097
KHM.5.3_2,162,KâmpóngSpœ,ChbarMon,7.2418971,7.2527838,7.2635951,7.2742009,7.2845721,7.2958317,7.3093629,7.3269048,7.3499393,7.3794365,7.4157982,7.4590583,7.5089645,7.5650339,7.6265244,7.6924229,7.7614789,7.8324208,7.9038553,7.9745564,8.0434093,8.1092491,8.1706753,8.2260628,8.2743483,8.3150034,8.3480349,8.3740263,8.3942013,8.4096508,8.4213152,8.4303894,8.4385386
KHM.5.4_2,163,KâmpóngSpœ,KongPisei,7.0043368,7.0440245,7.0836234,7.1229291,7.1615934,7.2000933,7.2385359,7.2767339,7.3144588,7.351357,7.3869333,7.4206486,7.4519987,7.4805951,7.5061779,7.5288978,7.5492539,7.5684929,7.5887437,7.6116314,7.6384873,7.6700802,7.7067313,7.7485275,7.7954297,7.8472748,7.9035711,7.9635096,8.0256138,8.0886898,8.1519651,8.2152061,8.2783928
KHM.5.5_2,164,KâmpóngSpœ,Odongk,6.6129508,6.6419797,6.6708465,6.6993551,6.7272601,6.7552662,6.7839847,6.8138394,6.8451815,6.8782406,6.9130759,6.949614,6.9877291,7.0273623,7.0685043,7.1111999,7.1556087,7.2020016,7.2509456,7.3029823,7.3585787,7.4179435,7.4811735,7.5482888,7.6193509,7.6942935,7.7729669,7.8549585,7.9397593,8.0267982,8.1156244,8.2057819,8.2964907
KHM.5.6_2,165,KâmpóngSpœ,PhnumSruoch,6.4849424,6.5200167,6.555059,6.590095,6.6252332,6.6613111,6.6988535,6.7383533,6.7801881,6.8247242,6.8722048,6.9226913,6.9761176,7.0323014,7.0909104,7.1514053,7.2130628,7.2752118,7.337225,7.3985376,7.4586987,7.5172544,7.5737295,7.6276779,7.6786327,7.7262793,7.7704968,7.8113976,7.8494892,7.8855443,7.9202652,7.9543962,7.9883046
KHM.5.7_2,166,KâmpóngSpœ,SamraongTong,7.1913767,7.2231417,7.2546945,7.2856007,7.3152828,7.3440866,7.3720269,7.3988671,7.4240842,7.4471493,7.4674611,7.4844832,7.4980803,7.5084205,7.5160441,7.5221815,7.52877,7.5371165,7.548367,7.5636759,7.583777,7.6089644,7.6391277,7.6740379,7.7134547,7.7571487,7.8046951,7.8555069,7.9086461,7.9632063,8.0184937,8.0741034,8.1297731
KHM.5.8_2,167,KâmpóngSpœ,Thpong,6.5404649,6.577836,6.6151614,6.6523461,6.6893001,6.7270536,6.7664394,6.8081479,6.8527002,6.9003468,6.9510136,7.0044484,7.0602679,7.1179552,7.1768222,7.2360311,7.2946844,7.352087,7.4077835,7.4615798,7.5135031,7.5637155,7.6124368,7.6597738,7.7059336,7.751215,7.7957339,7.8394423,7.8824201,7.9248042,7.966804,8.0087109,8.050581
KHM.6.1_2,168,KâmpóngThum,Baray,6.7337928,6.7358685,6.7379756,6.7402987,6.7432261,6.7484317,6.7576175,6.7723575,6.7938514,6.8228197,6.8594351,6.9035697,6.9547911,7.0124002,7.0755,7.1430621,7.2139716,7.286972,7.3611569,7.4359179,7.5108781,7.5855775,7.6593776,7.7314553,7.8010159,7.8671875,7.9292717,7.9868808,8.0399885,8.0890331,8.1349726,8.1790438,8.2224751
KHM.6.2_2,169,KâmpóngThum,KampongSvay,6.2804308,6.3251228,6.3697624,6.4142914,6.4585953,6.5035415,6.5496421,6.5970731,6.645689,6.6949825,6.7443743,6.7934389,6.8420215,6.8902345,6.9384294,6.987042,7.0366216,7.0875273,7.1400952,7.194766,7.2519741,7.3119416,7.3748474,7.440649,7.5090871,7.5797329,7.6519508,7.7251043,7.7985229,7.8715415,7.943965,8.0159702,8.0877886
KHM.6.3_2,170,KâmpóngThum,PrasatBallangk,6.5499935,6.5851808,6.6203527,6.6554618,6.690413,6.7260866,6.7631168,6.8020949,6.8435507,6.8878617,6.9351907,6.9855933,7.0390639,7.0955057,7.1546941,7.2162418,7.2795992,7.3442535,7.4097538,7.475718,7.5418477,7.6078181,7.6732311,7.7376914,7.8009219,7.862824,7.9232893,7.9822927,8.0398598,8.0961428,8.1514606,8.2062788,8.2608595
KHM.6.4_2,171,KâmpóngThum,PrasatSambour,6.500844,6.5398746,6.5788603,6.6176872,6.6561384,6.6950064,6.7347517,6.7757096,6.8180342,6.8616323,6.9060802,6.950942,6.9958906,7.0406647,7.0850286,7.1288371,7.171936,7.2145162,7.2568808,7.2995944,7.3433719,7.3888898,7.4368134,7.487483,7.5409603,7.5970321,7.6553531,7.7154942,7.7770801,7.8396597,7.9028935,7.9664602,8.0300655
KHM.6.5_2,172,KâmpóngThum,Sandan,6.3077836,6.3434782,6.3791828,6.4148946,6.4506183,6.4873981,6.5260329,6.5671415,6.6111336,6.6582127,6.7082195,6.7606955,6.8153281,6.8720307,6.9305072,6.9902177,7.0504208,7.1102939,7.1692371,7.2269149,7.2831969,7.3382058,7.3922877,7.4457412,7.4987969,7.5515909,7.6041727,7.6564732,7.7083235,7.7596102,7.8103905,7.860889,7.9112968
KHM.6.6_2,173,KâmpóngThum,Santuk,6.166142,6.2125645,6.2592492,6.3066745,6.3553133,6.4064775,6.4607825,6.5187402,6.5802469,6.6449285,6.7119799,6.7805581,6.8497982,6.9188304,6.9868283,7.0530477,7.1167541,7.1776438,7.235641,7.2909327,7.3439245,7.3953142,7.4458871,7.4963036,7.5469632,7.5981908,7.6501226,7.7026749,7.7556224,7.8086977,7.8618259,7.915132,7.9685521
KHM.6.7_2,174,KâmpóngThum,Stoung,6.3041387,6.3498468,6.3955326,6.4411063,6.4865742,6.5331125,6.5817323,6.6333437,6.688405,6.7468243,6.8079729,6.8709655,6.9350371,6.9995179,7.0637722,7.1270947,7.1888776,7.2487264,7.3064628,7.362155,7.4161096,7.4687819,7.5207796,7.5729003,7.6259031,7.6803627,7.7365632,7.7946553,7.8547287,7.9164233,7.9791965,8.042655,8.1063099
KHM.6.8_2,175,KâmpóngThum,StuengSaen,6.7188158,6.7377424,6.7565556,6.7751598,6.7934895,6.8127837,6.8342652,6.8591352,6.8885903,6.9234056,6.9639835,7.0103321,7.0619731,7.1179414,7.1767559,7.2369246,7.2969913,7.3554363,7.4110408,7.4634242,7.5130816,7.5602608,7.6048827,7.6468754,7.6863232,7.7232962,7.7578216,7.7898264,7.8193645,7.8468542,7.8731685,7.8990765,7.92484
KHM.6.9_2,176,KâmpóngThum,TonléSap,6.5777397,6.5997424,6.6216459,6.6432686,6.6644549,6.686141,6.7091451,6.7341671,6.7618008,6.7924848,6.8264022,6.8634648,6.9034038,6.9457941,6.990098,7.035706,7.0820017,7.1285195,7.1747217,7.220428,7.2657919,7.3112111,7.3573112,7.4045424,7.4532113,7.503377,7.5549045,7.6073895,7.6604409,7.7136998,7.7669253,7.8201718,7.8734803
KHM.7.1_2,177,Kâmpôt,AngkorChey,6.6706009,6.6732783,6.6762004,6.6795516,6.6835394,6.6895561,6.6988778,6.7124734,6.7311711,6.7555308,6.7857771,6.8220716,6.8645167,6.9131589,6.967762,7.0278258,7.0926356,7.1613493,7.2332215,7.3077545,7.3845735,7.4633002,7.5434294,7.6242981,7.7053876,7.786181,7.8660045,7.9439316,8.0191755,8.091342,8.1608057,8.2285385,8.2954884
KHM.7.2_2,178,Kâmpôt,BanteayMeas,6.5166264,6.5508127,6.5850129,6.6192517,6.6534481,6.6885757,6.7254615,6.764679,6.8065257,6.8509464,6.8974609,6.9454274,6.9942331,7.0433369,7.0922785,7.1406221,7.1880264,7.2343149,7.2794194,7.3234816,7.3668437,7.4095922,7.4514627,7.4921503,7.5314026,7.5688386,7.6041307,7.637177,7.6684589,7.6983962,7.7272687,7.7554793,7.7834353
KHM.7.3_2,179,Kâmpôt,Chhuk,6.4630122,6.4960408,6.5289664,6.5616751,6.5940185,6.626977,6.6613202,6.6975861,6.7360039,6.7766418,6.8192792,6.8637404,6.9097977,6.9574256,7.0065727,7.0568342,7.1078038,7.1591311,7.2108421,7.2631574,7.3163085,7.3704076,7.4253578,7.4808598,7.5366278,7.5923414,7.6476922,7.7023792,7.7561574,7.8089747,7.8610082,7.9126186,7.9640064
KHM.7.4_2,180,Kâmpôt,ChumKiri,6.5679169,6.5991077,6.6303267,6.6615419,6.6926465,6.7246709,6.7583766,6.7943878,6.8331089,6.8746424,6.9187245,6.9650836,7.0132923,7.0628843,7.1133304,7.1640439,7.2144465,7.2642117,7.3132882,7.3619556,7.4107661,7.4603829,7.5114074,7.5643554,7.6195302,7.6769538,7.7364893,7.7978969,7.8609428,7.9254107,7.9911251,8.0579138,8.1251249
KHM.7.5_2,181,Kâmpôt,DangTong,6.4018111,6.4426889,6.4835591,6.5243726,6.5650411,6.6065884,6.6497459,6.6949463,6.7423806,6.791914,6.8429317,6.8947563,6.946795,6.9987578,7.050436,7.1018019,7.1528649,7.2035322,7.2538285,7.3037481,7.3532648,7.4022818,7.4505501,7.4981227,7.545073,7.5914688,7.6374917,7.6831121,7.7283254,7.7729802,7.8171673,7.8610601,7.9049053
