GID_2,id,province,district,trend6_ln_y1990,trend6_ln_y1991,trend6_ln_y1992,trend6_ln_y1993,trend6_ln_y1994,trend6_ln_y1995,trend6_ln_y1996,trend6_ln_y1997,trend6_ln_y1998,trend6_ln_y1999,trend6_ln_y2000,trend6_ln_y2001,trend6_ln_y2002,trend6_ln_y2003,trend6_ln_y2004,trend6_ln_y2005,trend6_ln_y2006,trend6_ln_y2007,trend6_ln_y2008,trend6_ln_y2009,trend6_ln_y2010,trend6_ln_y2011,trend6_ln_y2012,trend6_ln_y2013,trend6_ln_y2014,trend6_ln_y2015,trend6_ln_y2016,trend6_ln_y2017,trend6_ln_y2018,trend6_ln_y2019,trend6_ln_y2020,trend6_ln_y2021,trend6_ln_y2022
KHM.7.6_2,182,Kâmpôt,KampongTrach,6.589344,6.6442456,6.6946168,6.727077,6.7167435,6.6995907,6.6933265,6.7014375,6.7301602,6.7791934,6.8337917,6.8841591,6.9312124,6.9772239,7.0276031,7.0802822,7.1291223,7.175313,7.2233715,7.2819519,7.3586421,7.4525766,7.5400629,7.6097012,7.6640882,7.704814,7.7372184,7.7629962,7.7900648,7.8083658,7.8245811,7.8420353,7.8527679
KHM.7.7_2,183,Kâmpôt,Kampot,6.8910346,6.9391298,6.9816933,7.0044503,6.9814568,6.9485836,6.9278154,6.9188113,6.9271908,6.9626193,7.0210681,7.096622,7.1830812,7.2726641,7.3606038,7.4480872,7.5390463,7.6259608,7.7030849,7.7662444,7.8211942,7.8729024,7.9225774,7.9693313,8.0063772,8.0322647,8.0446348,8.0464582,8.0475368,8.0500259,8.0590696,8.0816946,8.1152658
KHM.7.8_2,184,Kâmpôt,TuekChhou,6.7008572,6.7506232,6.7951684,6.8205009,6.8006349,6.7739182,6.7634964,6.7879276,6.8517418,6.9386826,7.0313845,7.1174598,7.1951075,7.2674675,7.3375735,7.406671,7.4740181,7.5279231,7.5622587,7.5799913,7.5979271,7.62708,7.6684432,7.7169719,7.770823,7.8320131,7.8964767,7.9532065,7.9940395,8.0286407,8.0623398,8.1025066,8.1430712
KHM.8.10_2,185,Kândal,S'ang,7.1898203,7.2149467,7.2317939,7.2242923,7.171236,7.1103091,7.0746517,7.0740147,7.0961761,7.1349134,7.1887898,7.2582645,7.3479137,7.4443464,7.5498667,7.6603684,7.7592745,7.8392682,7.887743,7.9076753,7.9176793,7.9338741,7.9634266,8.0075321,8.0644703,8.1361284,8.2192554,8.3026972,8.3806086,8.4378042,8.4669876,8.4783535,8.484827
KHM.8.11_2,186,Kândal,TaKhmau,8.172225,8.2246008,8.2735405,8.3083019,8.3070345,8.3007231,8.3016386,8.3153286,8.3451195,8.3907347,8.4463053,8.507082,8.5714521,8.6409454,8.7163744,8.7945204,8.8682346,8.9317245,8.9815025,9.0184174,9.0475903,9.0715294,9.0940571,9.1192513,9.1526194,9.1924934,9.2333422,9.2680779,9.2923298,9.3064699,9.311717,9.3152637,9.3193579
KHM.8.1_2,187,Kândal,AngkSnuol,6.6979914,6.7608562,6.8209791,6.8650117,6.8743029,6.8797569,6.8940554,6.9232635,6.9712586,7.0324054,7.0979495,7.1674299,7.2489491,7.3532414,7.4942365,7.6773129,7.8821583,8.0713634,8.2312899,8.3539715,8.4497089,8.5296307,8.5971937,8.6563454,8.7072506,8.7435837,8.7621994,8.7660284,8.7720633,8.7808981,8.7864571,8.7925825,8.8002043
KHM.8.2_2,188,Kândal,KandalStueng,6.8951192,6.996419,7.0876122,7.1538801,7.1746826,7.1833444,7.1973696,7.2222462,7.2647848,7.3298502,7.4164824,7.5206347,7.632164,7.7520804,7.8810458,8.0136652,8.1376467,8.2415991,8.3251619,8.3951597,8.4601393,8.5198936,8.577445,8.6291523,8.6620865,8.6751871,8.6720161,8.6673536,8.6712685,8.6843853,8.7080698,8.7384892,8.7690763
KHM.8.3_2,189,Kândal,KaohThum,6.5262685,6.6126356,6.6780419,6.7140393,6.6943603,6.6603289,6.6443424,6.6569152,6.6996956,6.7684364,6.8486915,6.9353113,7.0192561,7.1002774,7.1813912,7.2659688,7.3592291,7.4531331,7.5373201,7.60919,7.6798763,7.75456,7.8324451,7.9142947,7.9956403,8.06143,8.1018124,8.1254625,8.1350079,8.1363354,8.1220999,8.0973234,8.0696659
KHM.8.4_2,190,Kândal,KhsachKandal,7.3542504,7.3971257,7.4368134,7.4646096,7.4562459,7.4371605,7.4119215,7.3830171,7.3738685,7.3921838,7.4342527,7.4934564,7.5644922,7.6436338,7.7195497,7.781498,7.8182421,7.8477712,7.8784199,7.9163189,7.9684038,8.0372524,8.1218433,8.2236128,8.3390169,8.4500122,8.5468292,8.6227112,8.6729565,8.6985645,8.7040119,8.7018051,8.6927547
KHM.8.5_2,191,Kândal,KienSvay,6.6803937,6.8314686,6.9865828,7.1348448,7.2493558,7.3564196,7.4482284,7.5207877,7.5822291,7.6398153,7.6928697,7.7405357,7.7841558,7.8299561,7.8820019,7.9372144,7.9891481,8.0348854,8.0814104,8.1322079,8.1902246,8.2541552,8.3193951,8.3787994,8.4324055,8.4847116,8.540308,8.5889225,8.6104574,8.5879421,8.5105362,8.3911638,8.268692
KHM.8.6_2,192,Kândal,LeukDaek,6.6710148,6.7183757,6.7640662,6.7946906,6.7825317,6.7618999,6.7540154,6.7759209,6.8266044,6.8955622,6.96591,7.0255666,7.0778565,7.1348195,7.1924009,7.2521958,7.3188634,7.3955598,7.4862351,7.5959425,7.7218909,7.8280706,7.9011526,7.9438639,7.9638648,7.9711161,7.973721,7.9747262,7.9830956,7.9949255,8.0087519,8.0320873,8.0609636
KHM.8.7_2,193,Kândal,LveaAem,7.8204942,7.8721237,7.9203038,7.9544029,7.9527454,7.9450922,7.9427109,7.9511137,7.9750729,8.0179615,8.075511,8.1417599,8.2107067,8.282073,8.3566561,8.4326239,8.5062037,8.5701866,8.6219788,8.6655235,8.7111073,8.7674551,8.8407393,8.928092,9.0104532,9.0804043,9.1347265,9.171895,9.1932793,9.2027283,9.2030954,9.2018557,9.2009478
KHM.8.8_2,194,Kândal,MukhKampul,6.5780296,6.5863891,6.5879021,6.5734663,6.5348001,6.5077205,6.500834,6.5175829,6.5617218,6.6329508,6.7253327,6.8295865,6.9287095,7.0216885,7.1134815,7.2070808,7.3009324,7.3933692,7.4746776,7.5476217,7.6223431,7.7049465,7.7928209,7.8802752,7.9585428,8.0240002,8.0760241,8.1148043,8.1428843,8.1554804,8.1521349,8.1401281,8.125638
KHM.8.9_2,195,Kândal,PonheaLueu,6.7990179,6.8752356,6.9460168,6.9946256,6.9978833,6.9936132,6.9971786,7.0119562,7.0408039,7.0845742,7.1347003,7.184823,7.2343745,7.285162,7.3449674,7.4127197,7.4825888,7.552,7.6187553,7.6827793,7.7433648,7.8000522,7.8506927,7.8990116,7.9481397,7.99968,8.0491104,8.0862246,8.1108179,8.1173115,8.1089869,8.0948019,8.0820084
KHM.9.1_2,196,KaôhKong,BotumSakor,6.7544904,6.8044949,6.8507438,6.8803763,6.8692002,6.8494,6.8372312,6.8399997,6.8626056,6.9046421,6.9595861,7.022368,7.091496,7.1688027,7.2538829,7.3409047,7.4223776,7.4935765,7.5498719,7.5956836,7.6390519,7.6853752,7.7352228,7.789289,7.8473916,7.9073062,7.963522,8.0133257,8.055048,8.0834904,8.0997925,8.1096954,8.1187057
KHM.9.2_2,197,KaôhKong,KaohKong,6.6523261,6.7025952,6.7487674,6.7789941,6.7715616,6.7616997,6.7689157,6.8011823,6.8584852,6.9284368,7.0009961,7.0715327,7.140193,7.2103567,7.2837892,7.3576531,7.4249377,7.4787197,7.5149779,7.536159,7.5508399,7.564703,7.5856562,7.6162176,7.6558938,7.7010183,7.7492785,7.7969351,7.8374043,7.865859,7.8810554,7.8890238,7.8960562
KHM.9.3_2,198,KaôhKong,KhemaraPhoumin,6.3412452,6.4008031,6.4660378,6.5254455,6.5551257,6.5797,6.6194444,6.675467,6.7374792,6.7911634,6.8284459,6.849154,6.8581028,6.8607697,6.868484,6.8774414,6.8795395,6.8909383,6.9177499,6.9612427,7.0270524,7.1112943,7.2079821,7.3110332,7.4155269,7.5121284,7.5967526,7.67307,7.7438059,7.815608,7.8938532,7.9869885,8.0874166
KHM.9.4_2,199,KaôhKong,KiriSakor,6.6733937,6.7231116,6.7685089,6.7974968,6.7871428,6.7706494,6.7650142,6.776638,6.8068628,6.8538771,6.9106488,6.9717326,7.0350161,7.10179,7.172965,7.2454281,7.312881,7.3708773,7.4168277,7.4528041,7.4861999,7.5226631,7.5671,7.6224589,7.6903152,7.7690353,7.8503327,7.9277244,7.9936271,8.0391188,8.0656281,8.0841103,8.0999346
KHM.9.5_2,200,KaôhKong,MondolSeima,6.329711,6.3679347,6.4169135,6.4589829,6.4642305,6.4500427,6.4316039,6.4166641,6.4224324,6.4694924,6.549593,6.645781,6.7440605,6.8394237,6.9274273,7.0086951,7.0871329,7.163105,7.2351646,7.2950382,7.3427272,7.3832603,7.4234271,7.4692354,7.5230441,7.5892744,7.6678576,7.7510252,7.8204565,7.863049,7.8792982,7.8776565,7.8671818
KHM.9.6_2,201,KaôhKong,SraeAmbel,6.5165505,6.5828352,6.6445012,6.685318,6.6788359,6.6632347,6.6580715,6.6705713,6.7010264,6.7441874,6.7897606,6.8362322,6.8858771,6.9455481,7.0162096,7.0921369,7.1641874,7.2306972,7.2889676,7.338809,7.3861365,7.4378099,7.5030074,7.5857363,7.6783409,7.7813282,7.8920627,7.9966731,8.0807495,8.1366825,8.1662035,8.1821432,8.1915951
KHM.9.7_2,202,KaôhKong,ThmaBang,6.810153,6.8609519,6.9074588,6.937427,6.9275637,6.9105949,6.9027376,6.9107037,6.9374623,6.9817901,7.0369062,7.0975332,7.1620274,7.2324109,7.3091435,7.388402,7.4620314,7.5222602,7.5635371,7.587276,7.6031728,7.6175685,7.638824,7.6695628,7.7089615,7.7546072,7.8019042,7.8454776,7.8809166,7.901782,7.906383,7.9029522,7.8988037
